LOCATION_ID,Country,State,City,Latitude,Longitude
LOBA00474,BR,BA,Alagoinhas,-12.10368,-38.35509
LOMG00475,BR,MG,Alfenas,-21.466445,-45.996509
LOMG00476,BR,MG,Alfenas,-21.466855,-45.984828
LOGO00487,BR,GO,Anápolis,-16.424773,-48.993149
LOGO00488,BR,GO,Anápolis,-16.33682,-48.98764
LOMG00489,BR,MG,Andradas,-22.11501,-46.60979
LOGO00500,BR,GO,Aparecida De Goiânia,-16.83137,-49.29617
LOGO00501,BR,GO,Aparecida De Goiânia,-16.823551,-49.275185
LOPR00503,BR,PR,Apucarana,-23.589266,-51.495113
LOPR00504,BR,PR,Apucarana,-23.589472,-51.495614
LOPR00505,BR,PR,Apucarana,-23.551175,-51.464377
LOSP00507,BR,SP,Araçariguama,-23.467887,-47.141173
LOSP00508,BR,SP,Araçariguama,-23.4688,-47.1102
LOPR00513,BR,PR,Arapongas,-23.4542,-51.4612
LOSC00517,BR,SC,Araranguá,-28.989218,-49.543784
LOSC00518,BR,SC,Araranguá,-28.989218,-49.543784
LOSC00519,BR,SC,Araranguá,-28.975791,-49.498983
LOSC00520,BR,SC,Araranguá,-28.989271,-49.543779
LOSC00521,BR,SC,Araranguá,-28.989307,-49.543768
LOSP00522,BR,SP,Araraquara,-21.85451,-48.18663
LOSP00523,BR,SP,Araraquara,-21.8435,-48.1955
LOSP00524,BR,SP,Araraquara,-21.86225,-48.18734
LOSP00525,BR,SP,Araraquara,-21.8392,-48.2062
LOSP00526,BR,SP,Araraquara,-21.813534,-48.211287
LOSP00527,BR,SP,Araraquara,-21.829056,-48.214039
LOSP00528,BR,SP,Araraquara,-21.837071,-48.203607
LOPR00534,BR,PR,Araucaria,-25.572968,-49.401618
LOPR00535,BR,PR,Araucaria,-25.598768,-49.425595
LOPR00536,BR,PR,Araucária,-25.6082,-49.4182
LOPR00537,BR,PR,Araucária,-25.5902,-49.4082
LOPR00538,BR,PR,Araucária,-25.5902,-49.4082
LOPR00540,BR,PR,Araucária,-25.553206,-49.37974
LOPR00541,BR,PR,Araucária,-25.6134,-49.4331
LOSP00548,BR,SP,Atibaia,-23.0879,-46.7127
LOSP00549,BR,SP,Atibaia,-23.08875,-46.71209
LOSP00550,BR,SP,Atibaia,-23.14516,-46.58411
LOSP00551,BR,SP,Atibaia,-23.14516,-46.58411
LORS00553,BR,RS,Bagé,-31.361519,-54.146932
LOSC00554,BR,SC,Balneário Camboriú,-27.008612,-48.673451
LORJ00566,BR,RJ,Barra Do Piraí,-22.51254,-44.05376
LOBA00570,BR,BA,Barreiras,-12.1562,-45.1252
LOSP00575,BR,SP,Batatais,-20.9412,-47.6272
LOSP00576,BR,SP,Batatais,-20.9382,-47.6282
LOSP00577,BR,SP,Batatais,-20.941602,-47.626913
LOGO00581,BR,GO,Bela Vista De Goiás,-17.0872,-48.9912
LORJ00593,BR,RJ,Belford Roxo,-22.7962,-43.4182
LOMG00595,BR,MG,Belo Horizonte,-19.9382,-43.9672
LOMG00596,BR,MG,Belo Horizonte,-19.962075,-43.933203
LOMG00597,BR,MG,Belo Horizonte,-19.958874,-43.988122
LOMG00598,BR,MG,Belo Horizonte,-19.958477,-43.966276
LOMG00599,BR,MG,Belo Horizonte,-19.970454,-43.959975
LOMG00600,BR,MG,Belo Horizonte,-19.957909,-43.961259
LOMG00601,BR,MG,Belo Horizonte,-20.020737,-44.041862
LOMG00620,BR,MG,Betim,-20.0032,-44.2342
LOMG00621,BR,MG,Betim,-19.983837,-44.22571
LOMG00622,BR,MG,Betim,-19.988615,-44.103514
LOMG00623,BR,MG,Betim,-19.985183,-44.108145
LOMG00624,BR,MG,Betim,-19.988484,-44.105552
LOSC00630,BR,SC,Blumenau,-26.961912,-49.091088
LOGO00635,BR,GO,Bom Jesus De Goiás,-18.235992,-49.804469
LOSC00644,BR,SC,Braço Do Norte,-28.306868,-49.202498
LODF00649,BR,DF,Brasilia,-15.80994,-47.96529
LODF00650,BR,DF,Brasilia,-16.08199,-48.07353
LODF00651,BR,DF,Brasilia,-16.05246,-48.02799
LODF00652,BR,DF,Brasilia,-16.04914,-48.09687
LODF00653,BR,DF,Brasilia,-15.85577,-47.95832
LODF00654,BR,DF,Brasília,-15.87068,-47.95131
LODF00655,BR,DF,Brasília,-15.785278,-47.959657
LODF00656,BR,DF,Brasília,-15.880865,-48.085043
LODF00657,BR,DF,Brasília,-15.984759,-48.040129
LODF00658,BR,DF,Brasília,-15.8132,-47.9642
LODF00659,BR,DF,Brasília,-15.9082,-48.0762
LODF00660,BR,DF,Brasília,-15.8132,-47.9642
LODF00661,BR,DF,Brasília,-15.87664,-47.920752
LODF00662,BR,DF,Brasília,-15.836432,-47.96996
LODF00663,BR,DF,Brasília,-15.887823,-48.07481
LODF00664,BR,DF,Brasília,-15.795483,-47.911886
LODF00665,BR,DF,Brasília,-15.861993,-47.965501
LODF00666,BR,DF,Brasília,-15.855954,-47.961918
LOMG00667,BR,MG,Brumadinho,-20.1462,-44.1642
LOSC00668,BR,SC,Brusque,-27.13096,-48.953848
LOSC00669,BR,SC,Brusque,-27.159787,-48.957249
LORS00684,BR,RS,Cachoeira Do Sul,-30.049158,-52.943769
LORS00685,BR,RS,Cachoeira Do Sul,-30.033781,-52.956615
LORS00686,BR,RS,Cachoeira Do Sul,-30.067012,-52.966039
LOES00697,BR,ES,Cachoeiro De Itapemirim,-20.875703,-41.193556
LOSP00699,BR,SP,Cajamar,-23.438266,-46.870353
LOBA00702,BR,BA,Camaçari,-12.7662,-38.3462
LOBA00703,BR,BA,Camaçari,-12.7682,-38.3462
LOPR00705,BR,PR,Cambé,-23.3092,-51.2822
LOPR00706,BR,PR,Cambé,-23.33402,-51.28961
LOSP00707,BR,SP,Campinas,-22.8892,-47.1622
LOSP00708,BR,SP,Campinas,-22.89631,-47.175504
LOSP00709,BR,SP,Campinas,-22.8852,-47.0602
LOSP00710,BR,SP,Campinas,-22.9052,-47.1728
LOSP00711,BR,SP,Campinas,-22.8712,-47.0702
LOSP00712,BR,SP,Campinas,-22.956059,-47.155219
LOSP00713,BR,SP,Campinas,-22.960551,-47.062384
LOSP00714,BR,SP,Campinas,-22.928111,-47.099455
LOSP00715,BR,SP,Campinas,-22.94977,-47.100164
LOSP00716,BR,SP,Campinas,-22.98973,-47.12692
LOSP00717,BR,SP,Campinas,-22.952049,-47.102973
LOSP00718,BR,SP,Campinas,-23.002678,-47.179844
LOSP00719,BR,SP,Campinas,-22.986398,-47.225364
LOSP00720,BR,SP,Campinas,-22.889252,-47.190049
LOSP00721,BR,SP,Campinas,-22.897937,-47.188105
LOSP00722,BR,SP,Campinas,-22.864422,-47.130024
LOSP00723,BR,SP,Campinas,-22.986398,-47.225364
LOMG00724,BR,MG,Campo Belo,-20.919046,-45.299158
LOMG00725,BR,MG,Campo Belo,-20.933762,-45.304968
LOPR00730,BR,PR,Campo Largo,-25.4756,-49.5547
LOPR00733,BR,PR,Campo Largo,-25.497091,-49.564186
LOPR00734,BR,PR,Campo Magro,-25.4102,-49.4392
LOPR00735,BR,PR,Campo Mourão,-24.062156,-52.435349
LOMG00738,BR,MG,Campos Gerais,-21.262436,-45.800764
LOSC00739,BR,SC,Campos Novos,-27.430268,-51.230503
LORS00741,BR,RS,Candelaria,-29.701501,-52.827516
LOSP00763,BR,SP,Capivari,-23.040769,-47.554816
LOPR00767,BR,PR,Cascavel,-25.02404,-53.5437
LOPR00768,BR,PR,Cascavel,-25.016,-53.53624
LOBA00788,BR,BA,Catu,-12.389321,-38.412173
LOBA00789,BR,BA,Catu,-12.394593,-38.416589
LOPR00889,BR,PR,Colombo,-25.397254,-49.2241
LOPR00891,BR,PR,Colorado,-22.875184,-51.997312
LOMG00894,BR,MG,Conceição Do Pará,-19.756259,-44.89775
LOMG00898,BR,MG,Conselheiro Lafaiete,-20.707138,-43.833989
LOMG00900,BR,MG,Contagem,-19.97507,-44.079073
LOMG00901,BR,MG,Contagem,-19.978536,-44.109816
LOMG00902,BR,MG,Contagem,-19.9908,-44.089522
LOMG00903,BR,MG,Contagem,-20.001617,-44.108381
LOMG00904,BR,MG,Contagem,-19.998332,-44.051183
LOMG00905,BR,MG,Contagem,-19.998841,-44.101576
LOMG00906,BR,MG,Contagem,-19.9551,-44.115
LOSP00908,BR,SP,Cordeirópolis,-22.519585,-47.499782
LOSC00910,BR,SC,Corupá,-26.4612,-49.2772
LOSP00911,BR,SP,Cotia,-23.63462,-46.91862
LOSP00914,BR,SP,Cravinhos,-21.3712,-47.7592
LOSP00915,BR,SP,Cravinhos,-21.32115,-47.78196
LOSP00916,BR,SP,Cravinhos,-21.3242,-47.7822
LOSP00917,BR,SP,Cravinhos,-21.3712,-47.7712
LOSP00918,BR,SP,Cravinhos,-21.3832,-47.7602
LOSP00919,BR,SP,Cravinhos,-21.371478,-47.759932
LOSC00920,BR,SC,Criciúma,-28.729496,-49.373679
LOSC00921,BR,SC,Criciúma,-28.709764,-49.398363
LOSC00922,BR,SC,Criciúma,-28.710764,-49.422422
LOSC00923,BR,SC,Criciúma,-28.727758,-49.431882
LOSC00924,BR,SC,Criciúma,-28.730228,-49.403725
LOSC00925,BR,SC,Criciúma,-28.71423,-49.454176
LOPR00935,BR,PR,Curitiba,-25.5622,-49.3512
LOPR00936,BR,PR,Curitiba,-25.5292,-49.3522
LOPR00937,BR,PR,Curitiba,-25.4812,-49.3112
LOPR00938,BR,PR,Curitiba,-25.5792,-49.3642
LOPR00939,BR,PR,Curitiba,-25.588246,-49.346135
LOPR00940,BR,PR,Curitiba,-25.544588,-49.3282
LOPR00941,BR,PR,Curitiba,-25.498299,-49.334858
LOPR00942,BR,PR,Curitiba,-25.474072,-49.307792
LOPR00943,BR,PR,Curitiba,-25.478253,-49.308617
LOPR00944,BR,PR,Curitiba,-25.470031,-49.315561
LOPR00945,BR,PR,Curitiba,-25.479734,-49.326075
LOPR00946,BR,PR,Curitiba,-25.489223,-49.274637
LOPR00947,BR,PR,Curitiba,-25.478431,-49.297007
LOPR00948,BR,PR,Curitiba,-25.545088,-49.363386
LOPR00949,BR,PR,Curitiba,-25.466668,-49.299673
LOPR00950,BR,PR,Curitiba,-25.450731,-49.31417
LOPR00951,BR,PR,Curitiba,-25.456203,-49.325747
LOPR00952,BR,PR,Curitiba,-25.469408,-49.327481
LOPR00953,BR,PR,Curitiba,-25.4769,-49.3331
LOPR00954,BR,PR,Curitiba,-25.470899,-49.280638
LOPR00955,BR,PR,Curitiba,-25.43946,-49.306017
LOPR00956,BR,PR,Curitiba,-25.533639,-49.25996
LOPR00957,BR,PR,Curitiba,-25.58238,-49.359866
LOPR00958,BR,PR,Curitiba,-25.528464,-49.352261
LOPR00959,BR,PR,Curitiba,-25.569404,-49.34404
LOPR00960,BR,PR,Curitiba,-25.563002,-49.349784
LOPR00961,BR,PR,Curitiba,-25.582426,-49.36586
LOSP00963,BR,SP,Descalvado,-21.95734,-47.65844
LOSP00966,BR,SP,Diadema,-23.7252,-46.6172
LOSP00967,BR,SP,Diadema,-23.70819,-46.62588
LOSP00968,BR,SP,Diadema,-23.7292,-46.6522
LOSP00969,BR,SP,Diadema,-23.742004,-46.644499
LOSP00970,BR,SP,Diadema,-23.735882,-46.65238
LOSP00971,BR,SP,Diadema,-23.727572,-46.623182
LOSP00972,BR,SP,Diadema,-23.742325,-46.636493
LOSP00973,BR,SP,Diadema,-23.717062,-46.663977
LOMG00974,BR,MG,Diamantina,-18.277853,-43.635244
LOMG00975,BR,MG,Diamantina,-18.274645,-43.633369
LOBA00976,BR,BA,Dias D'Ávila,-12.650542,-38.3506
LOSP00977,BR,SP,Dias D'Ávila,-23.514452,-47.036044
LOES00982,BR,ES,Domingos Martins,-20.4002,-40.6932
LORJ00987,BR,RJ,Duque De Caxias,-22.82229,-43.343658
LORJ00988,BR,RJ,Duque De Caxias,-22.827346,-43.354544
LOSP00990,BR,SP,Embu Das Artes,-23.6552,-46.8842
LOMG01005,BR,MG,Extrema,-22.87568,-46.36393
LOMG01006,BR,MG,Extrema,-22.882465,-46.355939
LOMG01007,BR,MG,Extrema,-22.89369,-46.361904
LOMG01008,BR,MG,Extrema,-22.909212,-46.384931
LORS01019,BR,RS,Faxinal Do Soturno,-29.608817,-53.479037
LOBA01020,BR,BA,Feira De Santana,-12.2906,-38.98722
LOBA01021,BR,BA,Feira De Santana,-12.285,-38.990511
LOSP01024,BR,SP,Ferraz De Vasconcelos,-23.5812,-46.4182
LOSC01034,BR,SC,Florianópolis,-27.62449,-48.58626
LOSC01035,BR,SC,Florianópolis,-27.650528,-48.624399
LOSC01036,BR,SC,Florianópolis,-27.617614,-48.575784
LOSC01037,BR,SC,Florianópolis,-27.624808,-48.622451
LOSP01042,BR,SP,Franca,-20.577076,-47.428374
LOSP01043,BR,SP,Franca,-20.576353,-47.45913
LOMG01047,BR,MG,Frutal,-20.04775,-48.95127
LOGO01069,BR,GO,Goiania,-16.7118,-49.31701
LOGO01070,BR,GO,Goiânia,-16.71847,-49.325146
LOGO01071,BR,GO,Goiânia,-16.7392,-49.3052
LOGO01072,BR,GO,Goiânia,-16.6982,-49.3132
LOGO01073,BR,GO,Goiânia,-16.7112,-49.3062
LOGO01074,BR,GO,Goiânia,-16.708229,-49.281063
LOGO01075,BR,GO,Goiânia,-16.757601,-49.336302
LOGO01076,BR,GO,Goiânia,-16.70681,-49.344631
LOGO01077,BR,GO,Goiânia,-16.725012,-49.289846
LOGO01078,BR,GO,Goiânia,-16.711398,-49.308572
LOGO01079,BR,GO,Goiânia,-16.702199,-49.293979
LOGO01080,BR,GO,Goiânia,-16.714212,-49.319881
LOGO01081,BR,GO,Goiânia,-16.666573,-49.23938
LOGO01082,BR,GO,Goiás,-15.968067,-50.176789
LOMG01084,BR,MG,Governador Valadares,-18.8882,-41.9862
LOSP01091,BR,SP,Guaíra,-20.307314,-48.220748
LOSP01094,BR,SP,Guará,-20.4832,-47.8722
LOSP01095,BR,SP,Guará,-20.4832,-47.8722
LOSP01096,BR,SP,Guará,-20.484733,-47.872097
LOPR01098,BR,PR,Guarapuava,-25.383758,-51.509501
LOSP01103,BR,SP,Guariba,-21.387285,-48.26646
LOSP01112,BR,SP,Guarulhos,-23.47468,-46.43035
LOSP01113,BR,SP,Guarulhos,-23.4752,-46.4702
LOSP01114,BR,SP,Guarulhos,-23.50164,-46.54287
LOSP01115,BR,SP,Guarulhos,-23.5032,-46.5212
LOSP01116,BR,SP,Guarulhos,-23.4936,-46.4296
LOSP01117,BR,SP,Guarulhos,-23.5262,-46.5862
LOSP01118,BR,SP,Guarulhos,-23.475535,-46.44493
LOSP01121,BR,SP,Guarulhos,-23.471176,-46.430584
LOSP01130,BR,SP,Hortolândia,-22.9302,-47.2342
LOSC01132,BR,SC,Içara,-28.7822,-49.3104
LOSC01133,BR,SC,Içara,-28.768955,-49.306101
LOSC01134,BR,SC,Içara,-28.747313,-49.353709
LOSP01151,BR,SP,Indaiatuba,-23.1692,-47.2572
LOSP01152,BR,SP,Indaiatuba,-23.17684,-47.29242
LOSP01153,BR,SP,Indaiatuba,-23.17468,-47.26171
LOSP01154,BR,SP,Indaiatuba,-23.1642,-47.2642
LOSP01155,BR,SP,Indaiatuba,-23.1597,-47.2547
LOSP01156,BR,SP,Indaiatuba,-23.127492,-47.247275
LOSP01157,BR,SP,Indaiatuba,-23.158807,-47.256506
LOSP01158,BR,SP,Indaiatuba,-23.159907,-47.254828
LOMG01166,BR,MG,Itabirito,-20.2762,-43.9032
LOMG01167,BR,MG,Itabirito,-20.2762,-43.9032
LOSC01170,BR,SC,Itaiópolis,-26.363174,-49.944271
LOSC01171,BR,SC,Itajaí,-26.943377,-48.697584
LOSP01173,BR,SP,Itapecerica Da Serra,-23.7252,-46.8512
LOSP01175,BR,SP,Itapetininga,-23.626342,-48.056014
LOSP01176,BR,SP,Itapetininga,-23.626448,-48.115562
LOSP01183,BR,SP,Itapira,-22.43239,-46.79293
LOSP01184,BR,SP,Itapira,-22.5062,-46.7492
LOSP01185,BR,SP,Itapira,-22.5062,-46.7492
LOSP01186,BR,SP,Itapira,-22.502501,-46.754444
LOSP01188,BR,SP,Itaquaquecetuba,-23.4922,-46.3592
LORJ01192,BR,RJ,Itatiaia,-22.5142,-44.5822
LORJ01193,BR,RJ,Itatiaia,-22.5142,-44.5822
LORJ01194,BR,RJ,Itatiaia,-22.9862,-43.6112
LORJ01195,BR,RJ,Itatiaia,-22.515364,-44.570585
LOSP01196,BR,SP,Itatiba,-23.093079,-46.878227
LOSP01198,BR,SP,Itatiba,-23.10155,-46.87753
LOSP01199,BR,SP,Itatiba,-23.0152,-46.8692
LOSP01200,BR,SP,Itatiba,-23.06869,-46.76483
LOSP01201,BR,SP,Itatiba,-23.010214,-46.863773
LOMG01202,BR,MG,Itaúna,-20.089299,-44.605641
LOMG01203,BR,MG,Itaúna,-20.100371,-44.601119
LOMG01204,BR,MG,Itaúna,-20.087374,-44.646463
LOMG01205,BR,MG,Itaúna,-20.087226,-44.606125
LOSP01206,BR,SP,Itu,-23.405633,-47.359887
LOSP01207,BR,SP,Itu,-23.30812,-47.31405
LOSP01208,BR,SP,Itu,-23.405432,-47.359731
LOSP01209,BR,SP,Itu,-23.3102,-47.3622
LOSP01210,BR,SP,Itu,-23.28802,-47.3809
LOSP01211,BR,SP,Itu,-23.3102,-47.3162
LOSP01212,BR,SP,Itu,-23.291311,-47.347972
LOSP01213,BR,SP,Itu,-23.310234,-47.363243
LOSP01214,BR,SP,Itu,-23.311214,-47.316202
LOGO01215,BR,GO,Itumbiara,-18.3882,-49.2552
LOSP01220,BR,SP,Ituverava,-20.3572,-47.8182
LOPR01221,BR,PR,Ivaiporã,-24.27836,-51.7087
LOPR01222,BR,PR,Ivaiporã,-24.26986,-51.70218
LOSP01226,BR,SP,Jaboticabal,-21.313495,-48.350751
LOSP01227,BR,SP,Jaboticabal,-21.2912,-48.3812
LOSP01228,BR,SP,Jaboticabal,-21.275517,-48.385095
LOSP01229,BR,SP,Jaboticabal,-21.280544,-48.352731
LOSP01230,BR,SP,Jaboticabal,-21.290547,-48.381163
LOBA01233,BR,BA,Jacobina,-11.115124,-40.761539
LOSP01234,BR,SP,Jaguariúna,-22.71763,-47.03997
LOSP01235,BR,SP,Jaguariúna,-22.7602,-47.0492
LOSP01236,BR,SP,Jaguariúna,-22.739354,-47.031145
LOSP01237,BR,SP,Jardinópolis,-21.0532,-47.7992
LOGO01241,BR,GO,Jataí,-17.9162,-51.7302
LOMG01245,BR,MG,João Monlevade,-19.858255,-43.196405
LOSC01247,BR,SC,Joinville,-26.2976,-48.9078
LOSC01248,BR,SC,Joinville,-26.2875,-48.9086
LOSC01249,BR,SC,Joinville,-26.2988,-48.903
LOSC01250,BR,SC,Joinville,-26.3092,-48.9022
LOSC01251,BR,SC,Joinville,-26.294859,-48.90855
LOSC01252,BR,SC,Joinville,-26.299016,-48.905602
LOSC01253,BR,SC,Joinville,-26.37365,-48.87695
LOSC01254,BR,SC,Joinville,-26.2602,-48.9382
LOSC01255,BR,SC,Joinville,-26.2932,-48.9032
LOSC01256,BR,SC,Joinville,-26.2932,-48.9032
LOSC01257,BR,SC,Joinville,-26.2922,-48.8842
LOSC01258,BR,SC,Joinville,-26.3402,-48.8732
LOSC01259,BR,SC,Joinville,-26.2992,-48.9072
LOSC01260,BR,SC,Joinville,-26.2752,-48.8702
LOSC01261,BR,SC,Joinville,-26.35088,-48.89974
LOSC01262,BR,SC,Joinville,-26.2992,-48.9052
LOSC01263,BR,SC,Joinville,-26.334274,-48.885834
LOSC01264,BR,SC,Joinville,-26.324038,-48.887605
LOSC01265,BR,SC,Joinville,-26.241271,-48.940815
LOSC01266,BR,SC,Joinville,-26.286596,-48.908001
LOSC01267,BR,SC,Joinville,-26.294999,-48.908553
LOSC01268,BR,SC,Joinville,-26.298309,-48.905661
LOSC01269,BR,SC,Joinville,-26.351419,-48.899734
LOSC01270,BR,SC,Joinville,-26.274331,-48.872061
LOSC01272,BR,SC,Joinville,-26.324629,-48.888029
LOSC01273,BR,SC,Joinville,-26.27965,-48.85352
LOMG01274,BR,MG,Juatuba,-19.9862,-44.3732
LOSP01284,BR,SP,Jundiaí,-23.225813,-47.017692
LOBA01307,BR,BA,Lauro De Freitas,-12.91837,-38.352913
LOBA01308,BR,BA,Lauro De Freitas,-12.8702,-38.3662
LOBA01309,BR,BA,Lauro De Freitas,-12.91723,-38.3497
LOSC01310,BR,SC,Lauro Muller,-28.413741,-49.477251
LOSP01314,BR,SP,Leme,-22.249551,-47.42864
LOSP01315,BR,SP,Leme,-22.249551,-47.42864
LOSP01316,BR,SP,Leme,-22.225128,-47.427391
LOSP01317,BR,SP,Leme,-22.218954,-47.416784
LOSP01318,BR,SP,Limeira,-22.59052,-47.41601
LOSP01319,BR,SP,Limeira,-22.6055,-47.4012
LOSP01320,BR,SP,Limeira,-22.59248,-47.40634
LOSP01322,BR,SP,Limeira,-22.5932,-47.4062
LOSP01323,BR,SP,Limeira,-22.59486,-47.425526
LOSP01324,BR,SP,Limeira,-22.583861,-47.412461
LOSP01325,BR,SP,Limeira,-22.6072,-47.4002
LOSP01326,BR,SP,Limeira,-22.7448,-47.3598
LOSP01327,BR,SP,Limeira,-22.582541,-47.378898
LOSP01328,BR,SP,Limeira,-22.5742,-47.4162
LOSP01329,BR,SP,Limeira,-22.5912,-47.4102
LOSP01330,BR,SP,Limeira,-22.6072,-47.4002
LOSP01331,BR,SP,Limeira,-22.715351,-47.336266
LOSP01332,BR,SP,Limeira,-22.5842,-47.4122
LOSP01333,BR,SP,Limeira,-22.6345,-47.3987
LOSP01335,BR,SP,Limeira,-22.593972,-47.442184
LOSP01336,BR,SP,Limeira,-22.587925,-47.413241
LOSP01337,BR,SP,Limeira,-22.605536,-47.399932
LOSP01338,BR,SP,Limeira,-22.616196,-47.401148
LOSP01339,BR,SP,Limeira,-22.605536,-47.399932
LOSP01340,BR,SP,Limeira,-22.634535,-47.398722
LOSP01341,BR,SP,Lindóia,-22.550753,-46.676315
LOES01342,BR,ES,Linhares,-19.543009,-40.173197
LOES01343,BR,ES,Linhares,-19.4121,-40.1082
LOPR01346,BR,PR,Londrina,-23.3162,-51.1452
LOPR01347,BR,PR,Londrina,-23.3262,-51.2522
LOPR01348,BR,PR,Londrina,-23.366073,-51.19118
LOPR01349,BR,PR,Londrina,-23.37634,-51.199467
LOPR01350,BR,PR,Londrina,-23.2944,-51.18961
LOPR01351,BR,PR,Londrina,-23.39845,-51.17959
LOPR01352,BR,PR,Londrina,-23.333703,-51.19812
LOPR01353,BR,PR,Londrina,-23.33163,-51.25816
LOPR01354,BR,PR,Londrina,-23.33163,-51.25816
LOGO01361,BR,GO,Luziânia,-16.602079,-48.200681
LOGO01362,BR,GO,Luziânia,-16.5972,-48.2012
LORJ01368,BR,RJ,Macaé,-22.3402,-41.9172
LOMG01370,BR,MG,Machado,-21.715147,-45.954897
LOSP01372,BR,SP,Mairinque,-23.5762,-47.2132
LOPR01383,BR,PR,Marialva,-23.4962,-51.8732
LOPR01384,BR,PR,Marialva,-23.495892,-51.873652
LOMG01385,BR,MG,Mariana,-20.3862,-43.4032
LOPR01392,BR,PR,Maringa,-23.487444,-51.959556
LOPR01396,BR,PR,Maringá,-23.4642,-52.0112
LOPR01397,BR,PR,Maringá,-23.509455,-51.963942
LOPR01398,BR,PR,Maringá,-23.455,-52.0226
LOPR01399,BR,PR,Maringá,-23.4955,-52.0332
LOPR01400,BR,PR,Maringá,-23.4672,-52.0132
LOPR01401,BR,PR,Maringá,-23.4672,-52.0132
LOPR01402,BR,PR,Maringá,-23.459507,-51.978751
LOPR01403,BR,PR,Maringá,-23.451149,-51.976799
LOPR01404,BR,PR,Maringá,-23.461037,-51.953646
LOPR01405,BR,PR,Maringá,-23.458654,-51.987341
LOPR01406,BR,PR,Maringá,-23.461335,-51.985152
LOPR01407,BR,PR,Maringá,-23.463492,-52.011488
LOPR01408,BR,PR,Maringá,-23.4955,-52.0332
LOPR01409,BR,PR,Maringá,-23.479202,-51.934684
LOBA01411,BR,BA,Mata De São João,-12.547861,-38.29095
LOSP01412,BR,SP,Matão,-21.630261,-48.418832
LOSP01415,BR,SP,Mauá,-23.68659,-46.51638
LORJ01417,BR,RJ,Mesquita,-22.820574,-43.445137
LORJ01418,BR,RJ,Miguel Pereira,-22.485715,-43.496197
LOSP01435,BR,SP,Monte Alto,-21.29704,-48.50095
LOSP01436,BR,SP,Monte Mor,-23.0019,-47.3529
LOSP01437,BR,SP,Monte Mor,-23.0002,-47.3522
LOSP01438,BR,SP,Monte Mor,-23.000149,-47.352671
LORS01439,BR,RS,Montenegro,-29.729477,-51.515299
LOMG01440,BR,MG,Montes Claros,-16.714969,-43.914215
LOSC01458,BR,SC,Navegantes,-26.923074,-48.690908
LORJ01477,BR,RJ,Nova Friburgo,-22.29363,-42.573916
LORJ01478,BR,RJ,Nova Friburgo,-22.317499,-42.565651
LORJ01479,BR,RJ,Nova Friburgo,-22.317499,-42.565651
LORJ01480,BR,RJ,Nova Iguaçu,-22.766181,-43.497199
LORJ01481,BR,RJ,Nova Iguaçu,-22.774235,-43.491814
LOMG01487,BR,MG,Nova Lima,-20.13153,-43.8611
LOMG01488,BR,MG,Nova Lima,-19.9962,-43.9402
LOMG01489,BR,MG,Nova Lima,-19.9962,-43.9402
LOMG01490,BR,MG,Nova Lima,-19.9962,-43.9402
LOMG01491,BR,MG,Nova Lima,-20.0032,-43.9522
LOMG01492,BR,MG,Nova Lima,-19.996321,-43.939889
LOSP01493,BR,SP,Nova Odessa,-22.8062,-47.3532
LOSP01494,BR,SP,Nova Odessa,-22.803901,-47.352111
LOMG01498,BR,MG,Nova Serrana,-19.9164,-45.0138
LOSC01499,BR,SC,Nova Veneza,-28.692516,-49.499349
